ARNT2	pp	ZIC2
ARNT2	pp	ETS1
ARNT2	pp	RUNX1
ARNT2	pp	PATZ1
ARNT2	pp	HIF1A
ARNT2	pp	MAX
ARNT2	pp	FOXO3
ARNT2	pp	ZHX2
ARNT2	pp	NR3C1
ARNT2	pp	JUN
ARNT2	pp	HMGA1
ARNT2	pp	NFATC3
ARNT2	pp	GTF2A1
ARNT2	pp	FOSL2
ARNT2	pp	RBPJ
ARNT2	pp	ELK1
ARNT2	pp	ATF4
ARNT2	pp	YY1
ARNT2	pp	STAT5B
ARNT2	pp	ZNF148
ARNT2	pp	ATF2
ARNT2	pp	SSRP1
ARNT2	pp	POU3F1
ARNT2	pp	CEBPA
ARNT2	pp	ELF2
ARNT2	pp	NFKB1
ARNT2	pp	SNAI1
ARNT2	pp	ZNF384
ARNT2	pp	HMGA2
ARNT2	pp	BHLHB2
ARNT2	pp	TFAP4
ARNT2	pp	NPAS2
ARNT2	pp	PRRX2
ARNT2	pp	MXI1
ESRRA	pp	SMAD6
ESRRA	pp	MEF2D
ESRRA	pp	FOSB
ESRRA	pp	E2F3
ESRRA	pp	ARNTL
ESRRA	pp	GABPB2
ESRRA	pp	EGR3
ESRRA	pp	TCF4
ESRRA	pp	FOXO3
ESRRA	pp	ZHX1
ESRRA	pp	BACH2
ESRRA	pp	NR3C1
ESRRA	pp	ARNT
ESRRA	pp	SMAD7
ESRRA	pp	FOXD1
ESRRA	pp	TFAP4
ESRRA	pp	GFI1
ESRRA	pp	MAZ
ESRRA	pp	ATF2
ESRRA	pp	RUNX2
ESRRA	pp	GABPA
ESRRA	pp	ARID5B
ESRRA	pp	NFKB1
FOXA2	pp	POU2F1
FOXA2	pp	SMAD6
FOXA2	pp	E2F3
FOXA2	pp	FOSB
FOXA2	pp	MEF2D
FOXA2	pp	HES6
FOXA2	pp	POU6F1
FOXA2	pp	MYB
FOXA2	pp	RXRA
FOXA2	pp	NFATC1
FOXA2	pp	GTF2I
FOXA2	pp	IRF2
FOXA2	pp	ZIC2
FOXA2	pp	GABPB2
FOXA2	pp	RUNX1
FOXA2	pp	PRDM1
FOXA2	pp	EGR3
FOXA2	pp	ZHX2
FOXA2	pp	HMGA1
FOXA2	pp	ATF6
FOXA2	pp	LMO2
FOXA2	pp	NKX3-2
FOXA2	pp	ELF2
FOXA2	pp	NFE2L1
FOXA2	pp	ARID5B
FOXA2	pp	HBP1
FOXA2	pp	KLF4
FOXA2	pp	TFAP4
AHR	pp	NFYA
AHR	pp	MEF2C
AHR	pp	MYB
AHR	pp	NFATC1
AHR	pp	SMAD3
AHR	pp	GTF2I
AHR	pp	UBTF
AHR	pp	OLIG2
AHR	pp	E2F1
AHR	pp	ETS1
AHR	pp	ZIC2
AHR	pp	RUNX1
AHR	pp	FOXO3
AHR	pp	JUN
AHR	pp	NR3C1
AHR	pp	HMGA1
AHR	pp	NFATC3
AHR	pp	GTF2A1
AHR	pp	ELF2
AHR	pp	NFKB1
AHR	pp	RBPJ
AHR	pp	SNAI1
AHR	pp	ZNF148
AHR	pp	YY1
AHR	pp	ZNF384
AHR	pp	TFAP4
AHR	pp	SSRP1
AHR	pp	NPAS2
AHR	pp	PRRX2
AHR	pp	MXI1
SMAD4	pp	SMAD6
SMAD4	pp	ARNTL
SMAD4	pp	MEF2D
SMAD4	pp	SMAD3
SMAD4	pp	UBTF
SMAD4	pp	RUNX1
SMAD4	pp	TCF4
SMAD4	pp	EGR3
SMAD4	pp	ZHX1
SMAD4	pp	JUN
SMAD4	pp	SP1
SMAD4	pp	CREB1
SMAD4	pp	ONECUT2
SMAD4	pp	NFKB1
SMAD4	pp	BACH1
SMAD4	pp	CEBPA
SMAD4	pp	KLF4
SMAD4	pp	TFAP4
SMAD5	pp	SMAD6
SMAD5	pp	MEF2D
SMAD5	pp	ARNTL
SMAD5	pp	SMAD3
SMAD5	pp	UBTF
SMAD5	pp	RUNX1
SMAD5	pp	ZHX1
SMAD5	pp	EGR3
SMAD5	pp	TCF4
SMAD5	pp	JUN
SMAD5	pp	SP1
SMAD5	pp	CREB1
SMAD5	pp	NFKB1
SMAD5	pp	BACH1
SMAD5	pp	ONECUT2
SMAD5	pp	KLF4
SMAD5	pp	CEBPA
SMAD5	pp	TFAP4
SMAD1	pp	SMAD6
SMAD1	pp	MEF2D
SMAD1	pp	ARNTL
SMAD1	pp	SMAD3
SMAD1	pp	UBTF
SMAD1	pp	RUNX1
SMAD1	pp	EGR3
SMAD1	pp	ZHX1
SMAD1	pp	TCF4
SMAD1	pp	JUN
SMAD1	pp	SP1
SMAD1	pp	CREB1
SMAD1	pp	ONECUT2
SMAD1	pp	NFKB1
SMAD1	pp	TFAP4
SMAD1	pp	BACH1
SMAD1	pp	KLF4
SMAD1	pp	CEBPA
SMAD7	pp	SMAD6
SMAD7	pp	MEF2D
SMAD7	pp	ARNTL
SMAD7	pp	SMAD3
SMAD7	pp	UBTF
SMAD7	pp	RUNX1
SMAD7	pp	EGR3
SMAD7	pp	TCF4
SMAD7	pp	ZHX1
SMAD7	pp	JUN
SMAD7	pp	CREB1
SMAD7	pp	SP1
SMAD7	pp	NFKB1
SMAD7	pp	BACH1
SMAD7	pp	KLF4
SMAD7	pp	CEBPA
SMAD7	pp	ONECUT2
SMAD7	pp	TFAP4
SMAD2	pp	SMAD6
SMAD2	pp	ARNTL
SMAD2	pp	MEF2D
SMAD2	pp	SMAD3
SMAD2	pp	UBTF
SMAD2	pp	RUNX1
SMAD2	pp	TCF4
SMAD2	pp	EGR3
SMAD2	pp	ZHX1
SMAD2	pp	JUN
SMAD2	pp	SP1
SMAD2	pp	CREB1
SMAD2	pp	ONECUT2
SMAD2	pp	NFKB1
SMAD2	pp	BACH1
SMAD2	pp	CEBPA
SMAD2	pp	KLF4
SMAD2	pp	TFAP4
SMAD9	pp	SMAD6
SMAD9	pp	MEF2D
SMAD9	pp	ARNTL
SMAD9	pp	SMAD3
SMAD9	pp	UBTF
SMAD9	pp	RUNX1
SMAD9	pp	ZHX1
SMAD9	pp	EGR3
SMAD9	pp	TCF4
SMAD9	pp	JUN
SMAD9	pp	SP1
SMAD9	pp	CREB1
SMAD9	pp	NFKB1
SMAD9	pp	BACH1
SMAD9	pp	ONECUT2
SMAD9	pp	KLF4
SMAD9	pp	CEBPA
SMAD9	pp	TFAP4
FOXO3	pp	JUND
FOXO3	pp	SMAD6
FOXO3	pp	MEF2D
FOXO3	pp	ARNTL
FOXO3	pp	MYB
FOXO3	pp	RXRA
FOXO3	pp	NFATC1
FOXO3	pp	GTF2I
FOXO3	pp	IRF2
FOXO3	pp	SIX5
FOXO3	pp	ZIC2
FOXO3	pp	GABPB2
FOXO3	pp	RUNX1
FOXO3	pp	ELF1
FOXO3	pp	SREBF2
FOXO3	pp	BACH2
FOXO3	pp	MAX
FOXO3	pp	KLF4
FOXO3	pp	FOXO4
FOXO3	pp	TFAP4
FOXO3	pp	RBPJ
FOXO3	pp	ZHX2
FOXO3	pp	ARID5B
FOXO3	pp	MXI1
FOXO3	pp	ATF2
FOS	pp	SMAD6
FOS	pp	NFYC
FOS	pp	FOSL1
FOS	pp	MEF2D
FOS	pp	MXD4
FOS	pp	ADNP
FOS	pp	IRF2
FOS	pp	GABPB2
FOS	pp	ETS1
FOS	pp	RUNX1
FOS	pp	ZHX1
FOS	pp	CREB1
FOS	pp	RELA
FOS	pp	AHR
FOS	pp	GTF2A1
FOS	pp	FOSL2
FOS	pp	NFE2L1
FOS	pp	ELF2
FOS	pp	ELF4
FOS	pp	ZEB1
FOS	pp	GABPA
FOS	pp	BACH1
FOS	pp	HBP1
FOS	pp	TFE3
FOS	pp	DDIT3
FOS	pp	CEBPB
MAZ	pp	ZNF384
MAZ	pp	NCOR1
MAZ	pp	BACH1
MAZ	pp	KLF4
MAZ	pp	FOXJ2
MAZ	pp	HBP1
MAZ	pp	STAT5A
MAZ	pp	BHLHB2
MAZ	pp	PRRX2
MAZ	pp	SNAI1
MAZ	pp	DDIT3
MAZ	pp	MEF2B
MAZ	pp	E2F4
MAZ	pp	MYC
MAZ	pp	TFAP4
MAZ	pp	ELF4
MAZ	pp	RUNX2
MAZ	pp	NFATC2
MAZ	pp	POU3F3
MAZ	pp	NFE2L2
MAZ	pp	SMARCC2
MAZ	pp	VDR
MAZ	pp	MXD3
MAZ	pp	SREBF1
MAZ	pp	HEYL
MAZ	pp	SMARCA5
MAZ	pp	ETS2
MAZ	pp	POU2F1
MAZ	pp	CREB3
MAZ	pp	POU2F2
MAZ	pp	NFYC
MAZ	pp	EGR1
MAZ	pp	SMAD6
MAZ	pp	JUND
MAZ	pp	EGR2
MAZ	pp	MEF2D
MAZ	pp	MEF2C
MAZ	pp	ARNTL
MAZ	pp	E2F3
MAZ	pp	MXD4
MAZ	pp	NFYB
MAZ	pp	POU6F1
MAZ	pp	MYB
MAZ	pp	NFATC1
MAZ	pp	RREB1
MAZ	pp	SMAD3
MAZ	pp	TGIF1
MAZ	pp	UBTF
MAZ	pp	OLIG2
MAZ	pp	ADNP
MAZ	pp	TCF12
MAZ	pp	IRF2
MAZ	pp	GABPB2
MAZ	pp	ZIC2
MAZ	pp	ETS1
MAZ	pp	FOXO1
MAZ	pp	MAFB
MAZ	pp	RUNX1
MAZ	pp	EP300
MAZ	pp	ZNF143
MAZ	pp	PATZ1
MAZ	pp	PRDM1
MAZ	pp	EGR3
MAZ	pp	TCF4
MAZ	pp	SREBF2
MAZ	pp	HIF1A
MAZ	pp	MAX
MAZ	pp	FOXO3
MAZ	pp	BACH2
MAZ	pp	TEAD1
MAZ	pp	ARNT
MAZ	pp	NR3C1
MAZ	pp	JUN
MAZ	pp	HMGB2
MAZ	pp	HMGA1
MAZ	pp	IRF1
MAZ	pp	SP1
MAZ	pp	JUNB
MAZ	pp	CREB1
MAZ	pp	NFATC3
MAZ	pp	TBP
MAZ	pp	ELK1
MAZ	pp	GTF2A1
MAZ	pp	FOSL2
MAZ	pp	TCF7L1
MAZ	pp	RELA
MAZ	pp	MZF1
MAZ	pp	TEF
MAZ	pp	AHR
MAZ	pp	SMAD5
MAZ	pp	FOXD1
MAZ	pp	SMAD7
MAZ	pp	YY1
MAZ	pp	ONECUT2
MAZ	pp	RBPJ
MAZ	pp	GFI1
MAZ	pp	STAT5B
MAZ	pp	ATF2
MAZ	pp	LMO2
MAZ	pp	ELK4
MAZ	pp	GTF2A2
MAZ	pp	NKX3-2
MAZ	pp	MTF1
MAZ	pp	SSRP1
MAZ	pp	TFCP2
MAZ	pp	MITF
MAZ	pp	CEBPB
MAZ	pp	STAT6
MAZ	pp	RFX1
MAZ	pp	RUNX3
MAZ	pp	MLXIPL
MAZ	pp	NFE2L1
MAZ	pp	NFKB1
MAZ	pp	ARID5B
MAZ	pp	STAT2
MAZ	pp	GABPA
MAZ	pp	TFE3
MAZ	pp	FOXO4
MAZ	pp	SPI1
MAZ	pp	RXRB
RXRB	pp	EGR1
RXRB	pp	SMAD6
RXRB	pp	MEF2D
RXRB	pp	ATF5
RXRB	pp	RREB1
RXRB	pp	GTF2I
RXRB	pp	UBTF
RXRB	pp	GABPB2
RXRB	pp	EP300
RXRB	pp	PATZ1
RXRB	pp	SREBF2
RXRB	pp	ZHX1
RXRB	pp	MAX
RXRB	pp	JUN
RXRB	pp	NR3C1
RXRB	pp	HMGA1
RXRB	pp	SMAD7
RXRB	pp	ONECUT2
RXRB	pp	RELA
RXRB	pp	FOXD1
RXRB	pp	GFI1
RXRB	pp	RBPJ
RXRB	pp	GTF2A2
RXRB	pp	MAZ
RXRB	pp	NFE2L1
RXRB	pp	RFX1
RXRB	pp	TFE3
RXRB	pp	POU3F3
RXRB	pp	KLF4
RXRB	pp	ARID5B
RXRB	pp	GABPA
RXRB	pp	SNAI3
RXRB	pp	ZNF384
RXRB	pp	NFATC2
RXRB	pp	SREBF1
RXRB	pp	POU3F1
RXRB	pp	DDIT3
RXRB	pp	MYBL2
RXRB	pp	SMARCA5
RXRB	pp	VDR
RXRG	pp	EGR1
RXRG	pp	SMAD6
RXRG	pp	MEF2D
RXRG	pp	ATF5
RXRG	pp	RREB1
RXRG	pp	GTF2I
RXRG	pp	UBTF
RXRG	pp	GABPB2
RXRG	pp	EP300
RXRG	pp	PATZ1
RXRG	pp	SREBF2
RXRG	pp	ZHX1
RXRG	pp	MAX
RXRG	pp	JUN
RXRG	pp	NR3C1
RXRG	pp	HMGA1
RXRG	pp	SMAD7
RXRG	pp	RELA
RXRG	pp	FOXD1
RXRG	pp	NFE2L1
RXRG	pp	RFX1
RXRG	pp	TFE3
RXRG	pp	POU3F3
RXRG	pp	KLF4
RXRG	pp	ARID5B
RXRG	pp	GABPA
RXRG	pp	SNAI3
RXRG	pp	ZNF384
RXRG	pp	NFATC2
RXRG	pp	GTF2A2
RXRG	pp	MAZ
RXRG	pp	ONECUT2
RXRG	pp	SREBF1
RXRG	pp	POU3F1
RXRG	pp	RBPJ
RXRG	pp	DDIT3
RXRG	pp	MYBL2
RXRG	pp	GFI1
RXRG	pp	SMARCA5
RXRG	pp	VDR
BACH1	pp	POU2F2
BACH1	pp	SMAD6
BACH1	pp	NFYC
BACH1	pp	FOSL1
BACH1	pp	E2F3
BACH1	pp	ARNTL
BACH1	pp	MXD4
BACH1	pp	POU6F1
BACH1	pp	NFATC1
BACH1	pp	ADNP
BACH1	pp	RUNX1
BACH1	pp	GABPB2
BACH1	pp	SREBF2
BACH1	pp	ZHX1
BACH1	pp	CREB1
BACH1	pp	RELA
BACH1	pp	RBPJ
BACH1	pp	ATF2
BACH1	pp	ELF4
BACH1	pp	ELF2
BACH1	pp	NFE2L1
BACH1	pp	ZEB1
BACH1	pp	TFE3
BACH1	pp	POU3F1
BACH1	pp	DDIT3
BACH1	pp	NCOR1
BACH1	pp	CEBPB
SRY	pp	SMAD6
SRY	pp	E2F3
SRY	pp	MXD4
SRY	pp	POU6F1
SRY	pp	MYB
SRY	pp	NFATC1
SRY	pp	RREB1
SRY	pp	TGIF1
SRY	pp	GTF2I
SRY	pp	OLIG2
SRY	pp	ADNP
SRY	pp	TCF12
SRY	pp	SIX5
SRY	pp	IRF2
SRY	pp	HSF2
SRY	pp	GABPB2
SRY	pp	ZIC2
SRY	pp	FOXO1
SRY	pp	ELF1
SRY	pp	PRDM1
SRY	pp	TCF4
SRY	pp	EGR3
SRY	pp	BACH2
SRY	pp	FOXO3
SRY	pp	HMGB2
SRY	pp	HMGA1
SRY	pp	ARID5B
SRY	pp	FOXO4
SRY	pp	TFE3
SRY	pp	STAT5B
SRY	pp	TFAP4
SRY	pp	ATF2
SRY	pp	LMO2
SRY	pp	MXI1
ONECUT1	pp	SMAD6
ONECUT1	pp	MEF2D
ONECUT1	pp	E2F3
ONECUT1	pp	MXD4
ONECUT1	pp	POU6F1
ONECUT1	pp	MYB
ONECUT1	pp	RREB1
ONECUT1	pp	IRF2
ONECUT1	pp	HMGB3
ONECUT1	pp	ZIC2
ONECUT1	pp	GABPB2
ONECUT1	pp	ZHX2
ONECUT1	pp	HMGB2
ONECUT1	pp	HMGA1
ONECUT1	pp	NKX3-2
ONECUT1	pp	MITF
ONECUT1	pp	ELF2
ONECUT1	pp	ARID5B
ONECUT1	pp	HBP1
ONECUT1	pp	KLF4
ONECUT1	pp	VDR
ONECUT1	pp	NFE2L2
ONECUT1	pp	RUNX2
ONECUT2	pp	SMAD6
ONECUT2	pp	MEF2D
ONECUT2	pp	E2F3
ONECUT2	pp	MXD4
ONECUT2	pp	POU6F1
ONECUT2	pp	MYB
ONECUT2	pp	RREB1
ONECUT2	pp	IRF2
ONECUT2	pp	HMGB3
ONECUT2	pp	GABPB2
ONECUT2	pp	ZIC2
ONECUT2	pp	ZHX2
ONECUT2	pp	HMGB2
ONECUT2	pp	HMGA1
ONECUT2	pp	MITF
ONECUT2	pp	ELF2
ONECUT2	pp	ARID5B
ONECUT2	pp	HBP1
ONECUT2	pp	KLF4
ONECUT2	pp	NKX3-2
ONECUT2	pp	VDR
ONECUT2	pp	NFE2L2
ONECUT2	pp	RUNX2
MEF2B	pp	CREB3
MEF2B	pp	POU2F1
MEF2B	pp	SMAD6
MEF2B	pp	POU6F1
MEF2B	pp	MYB
MEF2B	pp	RREB1
MEF2B	pp	NFATC1
MEF2B	pp	HOXA9
MEF2B	pp	OLIG2
MEF2B	pp	GABPB2
MEF2B	pp	ELF1
MEF2B	pp	EP300
MEF2B	pp	PATZ1
MEF2B	pp	EGR3
MEF2B	pp	JUN
MEF2B	pp	HMGA1
MEF2B	pp	GTF2A1
MEF2B	pp	GFI1
MEF2B	pp	GTF2A2
MEF2B	pp	LMO2
MEF2B	pp	CEBPB
MEF2B	pp	HMGA2
MEF2B	pp	ARID5B
MEF2B	pp	KLF4
MEF2B	pp	TFAP4
SPI1	pp	POU2F2
SPI1	pp	CREB3
SPI1	pp	NFYC
SPI1	pp	SMAD6
SPI1	pp	MEF2D
SPI1	pp	MEF2C
SPI1	pp	ARNTL
SPI1	pp	NFYB
SPI1	pp	MYB
SPI1	pp	RREB1
SPI1	pp	SMAD3
SPI1	pp	GTF2I
SPI1	pp	UBTF
SPI1	pp	OLIG2
SPI1	pp	ADNP
SPI1	pp	TCF12
SPI1	pp	SIX5
SPI1	pp	IRF2
SPI1	pp	GABPB2
SPI1	pp	ZIC2
SPI1	pp	ETS1
SPI1	pp	RUNX1
SPI1	pp	EP300
SPI1	pp	PRDM1
SPI1	pp	PATZ1
SPI1	pp	EGR3
SPI1	pp	TCF4
SPI1	pp	SREBF2
SPI1	pp	MAX
SPI1	pp	BACH2
SPI1	pp	FOXO3
SPI1	pp	ZHX2
SPI1	pp	NR3C1
SPI1	pp	JUN
SPI1	pp	IRF1
SPI1	pp	SP1
SPI1	pp	JUNB
SPI1	pp	CREB1
SPI1	pp	FOSL2
SPI1	pp	TBP
SPI1	pp	GTF2A1
SPI1	pp	RELA
SPI1	pp	FOXD1
SPI1	pp	MZF1
SPI1	pp	TEF
SPI1	pp	SMAD5
SPI1	pp	RBPJ
SPI1	pp	SMAD7
SPI1	pp	ESRRA
SPI1	pp	YY1
SPI1	pp	GFI1
SPI1	pp	ATF2
SPI1	pp	LMO2
SPI1	pp	MTF1
SPI1	pp	MAZ
SPI1	pp	SSRP1
SPI1	pp	TFCP2
SPI1	pp	ZNF148
SPI1	pp	NFKB1
SPI1	pp	RXRB
SPI1	pp	ELF2
SPI1	pp	ZNF384
SPI1	pp	FOXO4
SPI1	pp	NFE2L1
SPI1	pp	ELF4
SPI1	pp	NPAS2
SPI1	pp	BACH1
SPI1	pp	TFAP4
SPI1	pp	ZEB1
SPI1	pp	ETS2
SPI1	pp	FOXJ2
SPI1	pp	STAT6
SPI1	pp	BHLHB2
SPI1	pp	MYC
SPI1	pp	HMGA2
SPI1	pp	GABPA
SPI1	pp	RFX1
SPI1	pp	POU3F1
SPI1	pp	E2F4
SPI1	pp	BPTF
SPI1	pp	DDIT3
SPI1	pp	RUNX2
SPI1	pp	CDC5L
ZNF384	pp	NFYC
ZNF384	pp	SMAD6
ZNF384	pp	JUND
ZNF384	pp	MEF2D
ZNF384	pp	ARNTL
ZNF384	pp	MEF2C
ZNF384	pp	E2F3
ZNF384	pp	POU6F1
ZNF384	pp	MYB
ZNF384	pp	GTF2I
ZNF384	pp	UBTF
ZNF384	pp	OLIG2
ZNF384	pp	TCF12
ZNF384	pp	E2F1
ZNF384	pp	IRF2
ZNF384	pp	GABPB2
ZNF384	pp	ZIC2
ZNF384	pp	RUNX1
ZNF384	pp	FOXO1
ZNF384	pp	ELF1
ZNF384	pp	EGR3
ZNF384	pp	TCF4
ZNF384	pp	MAX
ZNF384	pp	BACH2
ZNF384	pp	FOXO3
ZNF384	pp	JUN
ZNF384	pp	ZHX2
ZNF384	pp	HMGA1
ZNF384	pp	SP1
ZNF384	pp	CREB1
ZNF384	pp	FOSL2
ZNF384	pp	RBPJ
ZNF384	pp	SSRP1
ZNF384	pp	MTF1
ZNF384	pp	LMO2
ZNF384	pp	RXRB
ZNF384	pp	ZNF148
ZNF384	pp	HMGA2
ZNF384	pp	MYC
ZNF384	pp	FOXO4
ZNF384	pp	VDR
ZNF384	pp	TFAP4
ZNF384	pp	GABPA
ZNF384	pp	MXI1
RBPJ	pp	POU2F2
RBPJ	pp	E2F3
RBPJ	pp	ARNTL
RBPJ	pp	MYB
RBPJ	pp	ADNP
RBPJ	pp	IRF2
RBPJ	pp	GABPB2
RBPJ	pp	EGR3
RBPJ	pp	BACH2
RBPJ	pp	SP1
RBPJ	pp	CREB1
RBPJ	pp	ESRRA
RBPJ	pp	NFKB1
RBPJ	pp	FOXO4
RBPJ	pp	TFAP4
RBPJ	pp	NCOR1
RBPJ	pp	GFI1
RBPJ	pp	E2F2
RBPJ	pp	BPTF
RBPJ	pp	SSRP1
RBPJ	pp	RUNX2
NFE2L1	pp	POU2F2
NFE2L1	pp	EGR1
NFE2L1	pp	SMAD6
NFE2L1	pp	JUND
NFE2L1	pp	MEF2D
NFE2L1	pp	POU6F1
NFE2L1	pp	OLIG2
NFE2L1	pp	GABPB2
NFE2L1	pp	RUNX1
NFE2L1	pp	SREBF2
NFE2L1	pp	FOXO3
NFE2L1	pp	TEAD1
NFE2L1	pp	ZHX2
NFE2L1	pp	JUN
NFE2L1	pp	IRF1
NFE2L1	pp	FOXD1
NFE2L1	pp	SMAD7
NFE2L1	pp	GFI1
NFE2L1	pp	CEBPB
NFE2L1	pp	TFE3
NFE2L1	pp	NFE2L2
NFE2L1	pp	DDIT3
ZIC3	pp	POU2F2
ZIC3	pp	SMAD6
ZIC3	pp	FOSL1
ZIC3	pp	MEF2D
ZIC3	pp	ARNTL
ZIC3	pp	SMAD3
ZIC3	pp	TGIF1
ZIC3	pp	UBTF
ZIC3	pp	GABPB2
ZIC3	pp	FOXO1
ZIC3	pp	TCF4
ZIC3	pp	BACH2
ZIC3	pp	ZHX2
ZIC3	pp	JUN
ZIC3	pp	ELK1
ZIC3	pp	GFI1
ZIC3	pp	SMAD7
ZIC3	pp	RBPJ
ZIC3	pp	LMO2
ZIC3	pp	ZNF384
ZIC3	pp	ELF2
ZIC3	pp	FOXO4
ZIC3	pp	HAND2
ZIC3	pp	ARID5B
ZIC3	pp	RFX1
ZIC3	pp	POU3F1
ZIC3	pp	GABPA
ZIC1	pp	POU2F2
ZIC1	pp	SMAD6
ZIC1	pp	FOSL1
ZIC1	pp	MEF2D
ZIC1	pp	ARNTL
ZIC1	pp	SMAD3
ZIC1	pp	TGIF1
ZIC1	pp	UBTF
ZIC1	pp	GABPB2
ZIC1	pp	FOXO1
ZIC1	pp	TCF4
ZIC1	pp	BACH2
ZIC1	pp	ZHX2
ZIC1	pp	JUN
ZIC1	pp	ELK1
ZIC1	pp	SMAD7
ZIC1	pp	ARID5B
ZIC1	pp	RFX1
ZIC1	pp	FOXO4
ZIC1	pp	ELF2
ZIC1	pp	HAND2
ZIC1	pp	RBPJ
ZIC1	pp	POU3F1
ZIC1	pp	ZNF384
ZIC1	pp	LMO2
ZIC1	pp	GABPA
ZIC1	pp	GFI1
EVN211	pp	JUND
EVN211	pp	ARNTL
EVN211	pp	E2F3
EVN211	pp	NFATC1
EVN211	pp	UBTF
EVN211	pp	OLIG2
EVN211	pp	ADNP
EVN211	pp	TCF12
EVN211	pp	E2F1
EVN211	pp	HSF2
EVN211	pp	GABPB2
EVN211	pp	ZIC2
EVN211	pp	FOXO1
EVN211	pp	RUNX1
EVN211	pp	HIF1A
EVN211	pp	ZHX1
EVN211	pp	FOXO3
EVN211	pp	JUN
EVN211	pp	NR3C1
EVN211	pp	HMGA1
EVN211	pp	CREB1
EVN211	pp	NFATC3
EVN211	pp	GTF2A1
EVN211	pp	GFI1
EVN211	pp	ZNF384
EVN211	pp	ELF2
EVN211	pp	NFE2L1
EVN211	pp	FOXJ2
EVN211	pp	RUNX2
EVN211	pp	MITF
EVN211	pp	HSF1
EVN211	pp	RFX1
EVN211	pp	POU3F1
EBF1	pp	SMAD6
EBF1	pp	MEF2D
EBF1	pp	E2F3
EBF1	pp	GTF2I
EBF1	pp	ADNP
EBF1	pp	SIX5
EBF1	pp	GABPB2
EBF1	pp	ETS1
EBF1	pp	EP300
EBF1	pp	TCF4
EBF1	pp	EGR3
EBF1	pp	ZHX1
EBF1	pp	NR3C1
EBF1	pp	ZHX2
EBF1	pp	HMGA1
EBF1	pp	CREB1
EBF1	pp	ZNF148
EBF1	pp	GFI1
EBF1	pp	TFAP4
EBF1	pp	SREBF1
HIC1	pp	NFYC
HIC1	pp	JUND
HIC1	pp	E2F3
HIC1	pp	MXD4
HIC1	pp	NFYB
HIC1	pp	MYB
HIC1	pp	RREB1
HIC1	pp	SMAD3
HIC1	pp	GTF2I
HIC1	pp	UBTF
HIC1	pp	OLIG2
HIC1	pp	ZIC2
HIC1	pp	GABPB2
HIC1	pp	RUNX1
HIC1	pp	EP300
HIC1	pp	PATZ1
HIC1	pp	EGR3
HIC1	pp	NR3C1
HIC1	pp	JUN
HIC1	pp	GTF2A1
HIC1	pp	ATF6
HIC1	pp	SMAD7
HIC1	pp	GFI1
HIC1	pp	HMGA2
HIC1	pp	ARID5B
HIC1	pp	MITF
HIC1	pp	DMAP1
HIC1	pp	POU3F1
HIC1	pp	HAND2
HIC1	pp	KLF4
HIC1	pp	BHLHB2
HIC1	pp	CEBPB
GFI1	pp	POU2F2
GFI1	pp	POU2F1
GFI1	pp	SMAD6
GFI1	pp	ARNTL
GFI1	pp	E2F3
GFI1	pp	MEF2C
GFI1	pp	MXD4
GFI1	pp	POU6F1
GFI1	pp	MYB
GFI1	pp	SMAD3
GFI1	pp	HOXA9
GFI1	pp	UBTF
GFI1	pp	IRF2
GFI1	pp	GABPB2
GFI1	pp	ETS1
GFI1	pp	FOXO1
GFI1	pp	EP300
GFI1	pp	EGR3
GFI1	pp	TCF4
GFI1	pp	SREBF2
GFI1	pp	BACH2
GFI1	pp	ZHX2
GFI1	pp	HMGB2
GFI1	pp	HMGA1
GFI1	pp	IRF1
GFI1	pp	TEF
GFI1	pp	ELK1
GFI1	pp	ARID5B
GFI1	pp	STAT2
GFI1	pp	TFE3
GFI1	pp	ATF2
GFI1	pp	HBP1
GFI1	pp	NFE2L1
GFI1	pp	TFAP4
GFI1	pp	VDR
GFI1	pp	CDC5L
GFI1	pp	SMAD2
GFI1	pp	TFCP2
GFI1	pp	LMO2
GFI1	pp	SREBF1
MAFB	pp	JUND
MAFB	pp	SMAD6
MAFB	pp	E2F3
MAFB	pp	OLIG2
MAFB	pp	ADNP
MAFB	pp	GABPB2
MAFB	pp	ESRRA
MAFB	pp	NFKB1
MAFB	pp	FOXO3
MAFB	pp	ZHX2
MAFB	pp	HIF1A
MAFB	pp	POU3F1
MAFB	pp	RUNX1
CEBPB	pp	SMAD6
CEBPB	pp	MYB
CEBPB	pp	RXRA
CEBPB	pp	ADNP
CEBPB	pp	GABPB2
CEBPB	pp	TCF4
CEBPB	pp	ZHX1
CEBPB	pp	NR3C1
CEBPB	pp	JUN
CEBPB	pp	HMGB2
CEBPB	pp	HMGA1
CEBPB	pp	TFAP4
CEBPB	pp	SREBF1
CEBPB	pp	BHLHB2
CEBPB	pp	POU3F1
CEBPB	pp	ARID5B
HMGA2	pp	POU2F2
HMGA2	pp	SMAD6
HMGA2	pp	MEF2D
HMGA2	pp	POU6F1
HMGA2	pp	GTF2I
HMGA2	pp	UBTF
HMGA2	pp	OLIG2
HMGA2	pp	IRF2
HMGA2	pp	ZIC2
HMGA2	pp	GABPB2
HMGA2	pp	FOXO1
HMGA2	pp	RUNX1
HMGA2	pp	ELF1
HMGA2	pp	PRDM1
HMGA2	pp	EGR3
HMGA2	pp	TCF4
HMGA2	pp	BACH2
HMGA2	pp	ZHX2
