COX14	0
COX17	0
CPSF3	0
CPSF6	0
CPSF7	0
CPT1A	0
CRADD	0
CRAT	0
CREB1	0
CREB3L1	0
CRELD2	0
CRIP1	0
CRTAP	0
CRY2	0
CRYBG3	0
CRYGN	0
CRYZL1	0
CSGALNACT2	0
CSNK1A1	0
CSNK1E	0
CSRP1	0
CTAGE4	0
CTBS	0
CTCF	0
CTDSPL2	0
CTPS2	0
CTTN	0
CTTNBP2NL	0
CUL1	0
CUL9	0
CUTA	0
CWC25	0
CWF19L1	0
CX3CL1	0
CXCL10	0
CXCL16	0
CXCL8	0
CXorf40A	0
CYB5R2	0
CYGB	0
CYP2S1	0
CYP46A1	0
CYS1	0
DACT1	0
DACT2	0
DAPK3	0
DBF4	0
DCAF12	0
DCAF4	0
DCDC2	0
DCLK2	0
DCUN1D3	0
DCUN1D4	0
DCUN1D5	0
DDI2	0
DDIT3	0
DDOST	0
DDX20	0
DDX26B	0
DDX3X	0
DDX46	0
DEGS1	0
DEK	0
DENND2C	0
DENND5B	0
DEPTOR	0
DERA	0
DGCR8	0
DGKB	0
DGKI	0
DHCR7	0
DHRS13	0
DIAPH1	0
DKK3	0
DLG5	0
DMKN	0
DMRTC1	0
DNAAF2	0
DNAAF5	0
DNAH14	0
DNAJB1	0
DNAJB6	0
DNAJB7	0
DNAJC10	0
DNAJC25	0
DNAJC4	0
DNAL1	0
DNALI1	0
DOC2B	0
DOHH	0
DPP4	0
DPY19L4	0
DRG2	0
DSCR3	0
DSE	0
DTX1	0
DUOX1	0
DUSP11	0
DVL1	0
DYNC1LI1	0
DYNLL1	0
DYNLT3	0
E4F1	0
EBNA1BP2	0
ECE2	0
ECI1	0
EDC4	0
EDIL3	0
EDN2	0
EEPD1	0
EFCAB3	0
EFNA1	0
EFNA5	0
EHD2	0
EID2	0
EIF2A	0
EIF2S3	0
EIF3C	0
EIF3I	0
EIF4ENIF1	0
EIF4G2	0
ELF3	0
ELL3	0
ELMO2	0
ELN	0
EMD	0
EMX2	0
ENAH	0
ENY2	0
EOGT	0
EP300	0
EPHA4	0
EPHX2	0
EPHX3	0
EPPK1	0
EPSTI1	0
ERVFRD-1	0
ESX1	0
ESYT2	0
EXD3	0
EXOC3	0
EXOC7	0
EXTL2	0
EXTL3	0
F2R	0
F2RL2	0
FADD	0
FAM102B	0
FAM117A	0
FAM117B	0
FAM122B	0
FAM127B	0
FAM127C	0
FAM129A	0
FAM134A	0
FAM13C	0
FAM160B2	0
FAM175A	0
FAM177A1	0
FAM179B	0
FAM188A	0
FAM198B	0
FAM210A	0
FAM213B	0
FAM214A	0
FAM214B	0
FAM219B	0
FAM21A	0
FAM225A	0
FAM46A	0
FAM46B	0
FAM63A	0
FAM63B	0
FAM78A	0
FAM86B1	0
FAM89B	0
FAM92A1	0
FAM98B	0
FARSB	0
FAT1	0
FBL	0
FBRSL1	0
FBXL12	0
FBXL15	0
FBXL17	0
FBXL20	0
FBXL2	0
FBXL6	0
FBXL8	0
FBXO21	0
FBXO25	0
FBXO42	0
FBXW2	0
FCGR1A	0
FER	0
FES	0
FGD3	0
FGF14	0
FGF7	0
FGFR1	0
FGFR3	0
FHOD1	0
FIG4	0
FITM1	0
FJX1	0
FKBP9	0
FLOT2	0
FLYWCH2	0
FN3K	0
FNBP1L	0
FNBP4	0
FNDC3B	0
FNIP2	0
FNTA	0
FOLR1	0
FOXP1	0
FPGS	0
FPR3	0
FRMD4A	0
FRY	0
FTO	0
FUT11	0
FUT5	0
FUT8	0
FXYD2	0
FZD5	0
FZD8	0
G2E3	0
GAB3	0
GABRP	0
GALNT10	0
GALNT6	0
GAMT	0
GAPDH	0
GAS2L1	0
GATSL3	0
GCH1	0
GCN1L1	0
GCSAML	0
GDPD3	0
GID8	0
GIMAP5	0
GIPC2	0
GJC3	0
GLCCI1	0
GLMP	0
GLOD4	0
GLTSCR2	0
GLUD1	0
GMEB2	0
GMPS	0
GNAL	0
GNB5	0
GNRHR2	0
GOLGA4	0
GOLGA5	0
GOLGA6L1	0
GOLGA8A	0
GOLGA8EP	0
GOLT1B	0
GPATCH3	0
GPATCH8	0
GPBP1	0
GPN2	0
GPR1	0
GPR12	0
GPR17	0
GPR27	0
GPR65	0
GPR89A	0
GPRASP1	0
GPRC5D	0
GRAP	0
GRB10	0
GRHL1	0
GRIK3	0
GRIP1	0
GRK5	0
GRN	0
GRPEL1	0
GSK3B	0
GSTM2	0
GTF2A1	0
GTF2H2	0
GTF2I	0
GTF3C2	0
GTPBP2	0
GUSBP11	0
GZMA	0
H3F3B	0
HAGH	0
HAPLN3	0
HAUS8	0
HBA1	0
HBS1L	0
HCAR2	0
HCP5	0
HDAC3	0
HDAC4	0
HDAC7	0
HDHD1	0
HERC2	0
HIF1AN	0
HIP1R	0
HIST1H1C	0
HIST1H2BK	0
HIST1H4J	0
HIST2H2AA3	0
HIVEP3	0
HMCN1	0
HMGN1	0
HN1	0
HN1L	0
HNRNPA0	0
HNRNPA1	0
HNRNPA1L2	0
HNRNPH1	0
HNRNPU-AS1	0
HNRNPUL1	0
HOXB2	0
HOXB3	0
HOXB5	0
HOXB6	0
HOXC10	0
HOXC11	0
HOXD10	0
HPCAL1	0
HPRT1	0
HSPA12B	0
HSPA1A	0
HSPA1B	0
HSPA8	0
HSPE1	0
HSPG2	0
HTRA2	0
HUS1	0
IAH1	0
ICK	0
IER3IP1	0
IFI16	0
IFITM1	0
IFT22	0
IGF2	0
IGSF9	0
IKBKE	0
IKZF2	0
IKZF4	0
IL17RB	0
IL2RG	0
ILKAP	0
INHBB	0
INPP5E	0
INTS12	0
IP6K1	0
IPO4	0
IQGAP2	0
IRX2	0
IRX3	0
IRX4	0
ISLR	0
ISM1	0
ITGB4	0
ITPKB	0
JADE1	0
JAG1	0
JAKMIP3	0
JHDM1D-AS1	0
JMJD1C	0
JOSD1	0
JPX	0
KAL1	0
KANK4	0
KBTBD2	0
KBTBD3	0
KCNN4	0
KCTD1	0
KDELC1	0
KDM5A	0
KDM6A	0
KIAA1033	0
KIAA1715	0
KIF1B	0
KIF22	0
KIF3C	0
KLHDC3	0
KLHDC8A	0
KLHL32	0
KLHL5	0
KMT2C	0
KMT2D	0
KRCC1	0
KRT17	0
KRT222	0
KRT6B	0
KRT81	0
LAMC2	0
LAMP2	0
LAPTM4B	0
LARP1B	0
LCN10	0
LCN6	0
LDHA	0
LDOC1	0
LEO1	0
LGALS8	0
LGALS9	0
LHX6	0
LILRA6	0
LIMS1	0
LIN37	0
LINC00094	0
LINC00908	0
LINC01184	0
LLGL1	0
LMF2	0
LMNB2	0
LMX1B	0
LONRF1	0
LRCH2	0
LRRC10B	0
LRRC32	0
LRRC40	0
LRRC55	0
LSM11	0
LTA4H	0
LTB4R	0
LTBP3	0
LXN	0
LY6E	0
LZTR1	0
MAFB	0
MAGED4	0
MANEAL	0
MAP1LC3B	0
MAP2	0
MAP2K1	0
MAP3K8	0
MAPK1	0
MAPK14	0
MAPKAPK2	0
MARCH9	0
MARVELD2	0
MARVELD3	0
MAT2A	0
MBD2	0
MBTPS2	0
MED12	0
MED4	0
MEIS1	0
MEIS2	0
METTL21A	0
METTL21B	0
METTL2A	0
MFSD1	0
MFSD11	0
MFSD7	0
MGA	0
MGEA5	0
MICU2	0
MINA	0
MINOS1	0
MINPP1	0
MIPOL1	0
MIRLET7BHG	0
MKL2	0
MKRN1	0
MKS1	0
MLYCD	0
MMACHC	0
MMP16	0
MOB1A	0
MOB2	0
MOCS1	0
MORC3	0
MORF4L1	0
MPHOSPH10	0
MPP2	0
MPZL1	0
MRGPRX2	0
MRPL46	0
MRPS16	0
MRPS18A	0
MRPS18C	0
MRPS6	0
MSMP	0
MTA1	0
MTERF2	0
MTMR14	0
MTMR6	0
MTO1	0
MTOR	0
MTRF1L	0
MVK	0
MXRA5	0
MXRA8	0
MYBBP1A	0
MYD88	0
MYL9	0
MYNN	0
MYOF	0
MZT2A	0
NACAD	0
NADK	0
NAE1	0
NAGLU	0
NAP1L2	0
NAT9	0
NCBP2	0
NCOA4	0
NDFIP2	0
NDST1	0
NDST2	0
NDUFAB1	0
NDUFAF3	0
NDUFB3	0
NEDD4	0
NES	0
NEURL1B	0
NEURL3	0
NFE2L1	0
NFKBIZ	0
NID2	0
NIF3L1	0
NIPA1	0
NKG7	0
NME1-NME2	0
NMI	0
NOMO1	0
NOMO2	0
NOSIP	0
NOV	0
NOVA1	0
NOVA2	0
NOX5	0
NPIPA1	0
NPIPB4	0
NPRL2	0
NRF1	0
NRG2	0
NRROS	0
NRSN2	0
NRTN	0
NSD1	0
NSMCE2	0
NSUN5P1	0
NSUN5P2	0
NUP50	0
NUS1	0
NUTF2	0
NXNL2	0
OBFC1	0
OBP2A	0
OLA1	0
OLFML2B	0
OPN3	0
OR2A4	0
OR2W3	0
OTUB1	0
OTULIN	0
OXTR	0
P2RX5	0
P2RY12	0
P3H4	0
PACS1	0
PALB2	0
PAQR3	0
PARD6G	0
PARG	0
PARL	0
PARVA	0
PAX8	0
PBDC1	0
PCBD2	0
PCBP2	0
PCDH1	0
PCDHGA9	0
PCMT1	0
PDCD1LG2	0
PDGFA	0
PDGFB	0
PDK3	0
PDZD11	0
PEF1	0
PEG3	0
PES1	0
PEX13	0
PFKFB4	0
PFKP	0
PGBD4	0
PGF	0
PHACTR2	0
PHF1	0
PHF21A	0
PHOSPHO2	0
PHYHD1	0
PI3	0
PIBF1	0
PIEZO1	0
PIGV	0
PIK3C2A	0
PIK3CA	0
PINX1	0
PKP1	0
PLAGL2	0
PLBD2	0
PLCB4	0
PLEKHG2	0
PLEKHH1	0
PLEKHH3	0
PLEKHM2	0
PM20D2	0
PMP22	0
PMPCB	0
PNISR	0
PODXL2	0
POLR2B	0
POLR2C	0
POLR2D	0
POLR2G	0
POLR2J2	0
POLR2J3	0
POMZP3	0
PPAPDC1B	0
PPFIA3	0
PPP1R3F	0
PPP1R8	0
PPP2R3B	0
PPP4R1	0
PPP6C	0
PPP6R2	0
PPWD1	0
PQLC1	0
PRAF2	0
PREX1	0
PRG2	0
PRKG1	0
PRKRIR	0
PRMT5	0
PROCR	0
PRPF19	0
PRR3	0
PRRC2C	0
PRSS53	0
PSMA5	0
PSMB8	0
PSMB9	0
PSMD13	0
PSMD8	0
PSMG4	0
PTAR1	0
PTEN	0
PTPRT	0
PTPRZ1	0
PTS	0
PUS10	0
PVT1	0
PWWP2B	0
QPRT	0
QSOX2	0
RAB10	0
RABL2A	0
RAP2C	0
RASA4	0
RASGRP3	0
RASSF9	0
RBBP5	0
RBBP9	0
RBM3	0
RBPJL	0
RECQL5	0
REXO1L1P	0
RGPD3	0
RGPD5	0
RGPD6	0
RHOF	0
RHOJ	0
RIMBP3	0
RIMS3	0
RIN1	0
RING1	0
RMI1	0
RNF168	0
RNPS1	0
RORC	0
RP9	0
RPL10A	0
RPL13	0
RPL23	0
RPL31	0
RPL36AL	0
RPP25L	0
RPP40	0
RPS27L	0
RPUSD4	0
S100A8	0
SAC3D1	0
SAP30L	0
SARM1	0
SATB2	0
SATL1	0
SCAF4	0
SEMA3B	0
SENP3	0
SEPSECS	0
SERF1A	0
SETD5	0
SF3A2	0
SHARPIN	0
SIVA1	0
SIX5	0
SLA2	0
SLC12A8	0
SLC14A2	0
SLC16A3	0
SLC25A28	0
SLC35A2	0
SLC35E2	0
SLC45A3	0
SLMO2	0
SMIM15	0
SMN1	0
SMPD2	0
SNRNP48	0
SOCS2	0
SOS1	0
SPDYE2	0
SPDYE5	0
SPDYE6	0
SPOPL	0
SPRTN	0
SS18L1	0
ST5	0
ST6GALNAC1	0
ST6GALNAC5	0
STAT2	0
STK10	0
STK4	0
STON1	0
STXBP2	0
SUPT6H	0
SYCE1L	0
SYNE1	0
SYPL1	0
TAF10	0
TAF5	0
TBC1D3C	0
TBC1D8B	0
TBX18	0
TCEAL1	0
TCP1	0
TEKT4	0
TEN1	0
THAP11	0
THOC6	0
TIAM1	0
TLR1	0
TLR9	0
TM4SF18	0
TMCO6	0
TMEM176A	0
TMEM189-UBE2V1	0
TMEM234	0
TMEM86A	0
TNN	0
TRAK1	0
TRIM34	0
TRIM7	0
TRIP6	0
TSIX	0
TSSK4	0
TYW1	0
UBE2W	0
UGT1A1	0
ULBP1	0
ULK4P1	0
VPS35	0
WAC	0
WWP2	0
XRCC1	0
YLPM1	0
YPEL4	0
ZC3H7A	0
ZNF146	0
ZNF154	0
ZNF17	0
ZNF208	0
ZNF211	0
ZNF229	0
ZNF233	0
ZNF248	0
ZNF260	0
ZNF264	0
ZNF271P	0
ZNF302	0
ZNF350	0
ZNF394	0
ZNF416	0
ZNF418	0
ZNF419	0
ZNF461	0
ZNF547	0
ZNF551	0
ZNF552	0
DHRS4	0
FAM35A	0
FOLH1	0
GOLGA8CP	0
TTC36	0
IRAK3	0
ARHGAP32	0
THBS2	0
RFFL	0
ALDH1A3	0
AZI2	0
CAPN15	0
EMC6	0
CSNK1G2	0
CHST12	0
HSPD1	0
DCXR	0
SGPL1	0
SCP2	0
CD44	0
ARRB2	0
ZNF335	0
PLCD1	0
SCRN2	0
SLC25A34	0
ACLY	0
NBEA	0
ADAM8	0
LGALS3	0
CRTC2	0
ADD1	0
SELP	0
MYCBP2	0
COA4	0
FCER1A	0
CTSD	0
C18orf8	0
CAPN12	0
SLC39A10	0
IQCK	0
ZSCAN26	0
EHD4	0
PCLO	0
NFIC	0
AIF1	0
NAV3	0
KAT2A	0
TECPR2	0
SH3RF3	0
HPSE2	0
SCD5	0
PELI3	0
SHROOM4	0
SLC2A1	0
ADH1C	0
SUGCT	0
PDXK	0
STEAP4	0
TSPAN7	0
HIAT1	0
SSFA2	0
DMXL2	0
ST6GALNAC3	0
ISCA2	0
IQCE	0
C6orf226	0
RNF115	0
SLC35A4	0
C2orf74	0
LEPROTL1	0
PPP1R12C	0
ISG20L2	0
C12orf76	0
USP5	0
EXOC8	0
MRPL50	0
CEMP1	0
MSS51	0
PSPH	0
RNASE4	0
PEMT	0
PDGFRA	0
ANKHD1-EIF4EBP3	0
ANKRD20A4	0
ZNF622	0
RARB	0
ANKRD36B	0
ANKS6	0
DENND5A	0
TUBG2	0
NFU1	0
FNTB	0
ARL6IP1	0
SMURF2	0
CCDC109B	0
RFTN2	0
ANXA8L1	0
PRR15L	0
TERF2	0
KIAA0391	0
TXN	0
IQSEC3	0
CSRNP2	0
PRND	0
PKD2L1	0
ZNF69	0
LRFN3	0
ZNF428	0
RASSF1	0
RCOR3	0
COPB1	0
COPB2	0
PASK	0
TMEM133	0
PRR5-ARHGAP8	0
TDRD3	0
ITSN2	0
ROCK2	0
F12	0
TMEM243	0
SIPA1L2	0
CDC73	0
SCAMP4	0
CCHCR1	0
TMEM55A	0
TAF1A	0
PDE1B	0
RELT	0
OSBPL11	0
MAD2L1BP	0
PLAU	0
TMCC3	0
CYB561D2	0
TEX10	0
RBM48	0
LRFN4	0
PEAK1	0
DNM2	0
CTDSPL	0
TTC22	0
CXCL14	0
SLC17A9	0
MTF2	0
TYK2	0
SET	0
YAP1	0
C1orf123	0
SDCBP	0
TMEM179B	0
PLOD1	0
CTSB	0
PDIA6	0
ERI1	0
BZW2	0
DESI2	0
EPM2AIP1	0
SUZ12	0
INCENP	0
PHB	0
DNAJC21	0
C11orf24	0
LOXHD1	0
SGSM1	0
RAB23	0
VAPA	0
CTNNA1	0
PRR15	0
XRCC6	0
RNF113A	0
PDCD4	0
SMURF1	0
INO80	0
MPRIP	0
TRIO	0
PZP	0
SNX22	0
ECHDC2	0
PDK1	0
TBC1D13	0
TANK	0
FAM195A	0
TSEN15	0
DCLK1	0
NPIPB5	0
DTD1	0
INMT	0
TK1	0
WNT11	0
NCBP1	0
CLDN22	0
EFEMP1	0
ZWILCH	0
VHL	0
ELMO1	0
DDX18	0
TMEM107	0
SUV39H1	0
ZFAND6	0
DTWD2	0
GRB2	0
TM2D3	0
MAVS	0
BTN3A2	0
RBP7	0
CD300LG	0
RFC2	0
CREBRF	0
HBP1	0
CCDC97	0
ZHX1	0
CUEDC1	0
COA7	0
ZBTB7B	0
SON	0
HCFC2	0
SLC9A4	0
RNF38	0
RNASEK	0
TRIM65	0
TNFAIP8L3	0
NUDT22	0
FAM220A	0
RNF169	0
LMBRD1	0
NLRC4	0
NCKAP5L	0
NOS1AP	0
LIN9	0
EBI3	0
MS4A7	0
CST3	0
EMC4	0
COPRS	0
GINS3	0
WBSCR16	0
IGF2R	0
LINC00882	0
MDM2	0
SLC2A9	0
COA5	0
TPD52L1	0
TRANK1	0
HNRNPDL	0
STK19	0
DR1	0
FAM126B	0
MANEA	0
ICA1	0
RGS6	0
SQSTM1	0
NEURL4	0
ZDHHC17	0
ETS1	0
S1PR3	0
SPRN	0
INE2	0
TRAM2	0
HYOU1	0
SMIM3	0
VWA8	0
ZNF12	0
RABGGTA	0
GRAMD1C	0
LRWD1	0
COMMD7	0
KATNBL1	0
CAV2	0
NOTCH2	0
MGAT4B	0
TOR1B	0
MAN1B1	0
PRNP	0
RBM27	0
MUL1	0
CBWD2	0
CBWD7	0
KIAA1161	0
ZCCHC17	0
TPD52L2	0
PRPF3	0
MLST8	0
ESRRA	0
LINC00662	0
ZNF672	0
KLK7	0
PRSS54	0
SUV420H2	0
ZKSCAN5	0
CCDC144B	0
FAM161B	0
FAM124B	0
PHKA2	0
COG6	0
RRP15	0
ITCH	0
MBD4	0
GPR155	0
CCDC74B	0
PRKCDBP	0
IMP3	0
TRAPPC10	0
TMEM161A	0
CCL8	0
CCL3L3	0
DPH5	0
TMCC1	0
SMAD7	0
CHCHD2	0
DYNC1H1	0
PROSER2	0
CXCR6	0
RALA	0
TXNDC5	0
VASH2	0
SPON2	0
CES2	0
GSPT1	0
LILRB2	0
ITGAL	0
KLHL6	0
LY9	0
GPR183	0
ZNF683	0
SLC9A1	0
EIF4E	0
MND1	0
DNAH11	0
GALNT14	0
NCALD	0
POLQ	0
HSPBP1	0
TMEM50A	0
GLMN	0
ZDHHC5	0
FFAR4	0
CRISPLD1	0
MMP14	0
ITGA4	0
CMTM5	0
NPC1	0
MST1R	0
HID1	0
HSD3B7	0
VWA2	0
TSPO	0
ZCCHC6	0
KIF27	0
EGLN2	0
ITGA3	0
CHRNA7	0
SLC35C1	0
NDN	0
CKMT1B	0
UBP1	0
TRPC4	0
ZNF655	0
DROSHA	0
SLC25A37	0
SSSCA1	0
ZNF767P	0
SNX33	0
RSF1	0
SFSWAP	0
PPM1L	0
PHF19	0
PQLC2	0
NANS	0
EDAR	0
SLC36A1	0
PHC3	0
HEXIM1	0
LMO4	0
NCOA3	0
MRPS35	0
FRZB	0
CPZ	0
COL6A6	0
NUP98	0
USP54	0
PROS1	0
PDGFRB	0
FASTK	0
TMC8	0
NDUFC1	0
ZNF207	0
POMGNT1	0
NDUFB1	0
MALSU1	0
PGLS	0
SSC4D	0
MFN1	0
S100PBP	0
MCTS1	0
FRMPD1	0
ZMYND11	0
NCKAP1	0
LSM8	0
PIK3C3	0
SLFN13	0
WDR86	0
GBA2	0
KIAA0922	0
TNKS2	0
FAM91A1	0
SLC25A38	0
ZNHIT1	0
KDELR1	0
PDZK1IP1	0
SEPT7	0
SMIM10L2B	0
MIR4697HG	0
ERH	0
USP7	0
SEMA6A	0
VAMP5	0
YTHDC1	0
UACA	0
KIF20B	0
HAS3	0
TLR10	0
CXCL11	0
ZMYND15	0
CXorf40B	0
SLC27A1	0
LINS	0
HIC2	0
RPAP3	0
ZNF879	0
DPH3	0
PRCD	0
ZNF711	0
FLNB	0
EXOSC7	0
DUSP6	0
SSPN	0
NIPSNAP3B	0
KHNYN	0
KAT5	0
KAAG1	0
PABPN1	0
SENP7	0
UBE2B	0
GBA	0
GBP1	0
RSC1A1	0
EGFR	0
HIPK1	0
METTL14	0
SLC7A1	0
PRPF40A	0
IFI27	0
IFI35	0
ZNF493	0
KHDRBS1	0
METRNL	0
LAMA2	0
PAPLN	0
FZD3	0
NRDE2	0
LCOR	0
SEL1L3	0
LDOC1L	0
PCDH11Y	0
MPP4	0
DYM	0
IL17RC	0
ZNF598	0
NOP56	0
TRMT5	0
FAM102A	0
PUS7	0
MRTO4	0
RASSF4	0
TMEM135	0
PLEKHO2	0
WWC1	0
DMRTC1B	0
SNF8	0
ZNF606	0
MRPS25	0
SMARCA5	0
MREG	0
XPNPEP3	0
GORASP1	0
ZBTB14	0
VPS51	0
LIMK2	0
SMAD6	0
GDE1	0
YWHAEP7	0
ZNF334	0
IL10RA	0
MPP7	0
TMF1	0
ENDOV	0
TM9SF4	0
GTPBP1	0
PTMS	0
SORBS2	0
MECR	0
NUBPL	0
PARP14	0
PARP9	0
DUOX2	0
DUOXA1	0
MIB2	0
ENDOD1	0
PAIP2B	0
UBE2E1	0
NSFL1C	0
GGPS1	0
UFD1L	0
OXSR1	0
SPHK2	0
MRPS34	0
LAMTOR4	0
SGIP1	0
HILPDA	0
SLC2A13	0
RAPH1	0
TANGO6	0
SNRK	0
NCOA7	0
PMAIP1	0
SESN2	0
NPC2	0
NT5DC1	0
EIF3M	0
EIF3CL	0
ITFG2	0
ZFAT	0
NBAS	0
SDAD1	0
NACC1	0
TRIM16L	0
TNFAIP8	0
GSTP1	0
LRRC75B	0
GARNL3	0
NKIRAS1	0
FAM20A	0
RPL23A	0
PRRX1	0
ERP44	0
PYGB	0
MSN	0
SPEN	0
KMT2A	0
SULF1	0
LIG4	0
EPC2	0
PGM2	0
SUN2	0
FAM104B	0
OCRL	0
SPR	0
NLRC5	0
HIVEP2	0
NDEL1	0
PRR12	0
RASL10A	0
ZBTB33	0
JAM3	0
RSL24D1	0
MYO7B	0
TAZ	0
TDRD10	0
FAM107B	0
SHC3	0
PDZRN4	0
IL24	0
TENM1	0
TMEM237	0
TOMM34	0
SLC35B1	0
SERINC2	0
TAF1C	0
PSMB2	0
PIK3CD	0
PHYHIPL	0
HDAC2	0
PHKA1	0
UBE2K	0
PKN2	0
SEMA3C	0
TXNL4B	0
FAM21C	0
FAM225B	0
GLE1	0
SAMD10	0
LBHD1	0
RBFOX2	0
ZNF589	0
LSM4	0
RSG1	0
FAM86B2	0
SLC39A13	0
KPNA1	0
GRAMD1A	0
TTYH1	0
MFAP2	0
SRPX2	0
OXA1L	0
PARD3	0
TGFB1	0
POGK	0
PRPS1	0
MAGOH	0
ZDHHC18	0
SOCS7	0
RAD1	0
KRBA2	0
MRGBP	0
FCGR1B	0
NCF2	0
SLC6A16	0
SPI1	0
TNFRSF1B	0
SUSD3	0
ITGBL1	0
PRPF18	0
RAB4B	0
VPRBP	0
ZNF385B	0
RICTOR	0
THAP1	0
SLCO3A1	0
MAP1S	0
NPRL3	0
NUDT21	0
FKBP9P1	0
MEOX2	0
GRINA	0
ORAI3	0
SLC35D1	0
TMEM159	0
PCDH18	0
MYO19	0
ZNF365	0
SOX7	0
MRPS5	0
RAB11B	0
TSPYL2	0
HNRNPD	0
ILF3	0
MRPL17	0
PLEKHM3	0
SP4	0
TMEM189	0
RDX	0
UBR3	0
SLC4A8	0
TMEM134	0
MYRF	0
SNRNP25	0
TBC1D10A	0
RNLS	0
SYT17	0
P2RY1	0
LSM6	0
KAT7	0
ICAM5	0
SLC41A2	0
TEAD1	0
GPR180	0
GSTA4	0
GLUD2	0
MPPE1	0
TMEM41A	0
WSCD1	0
NTM	0
RB1CC1	0
GOLGA8B	0
GOLGA8G	0
LRRC49	0
SLC30A7	0
TFG	0
SLC25A15	0
NFKBIL1	0
WDTC1	0
IWS1	0
PATL1	0
HELZ	0
KCNC4	0
PITPNM2	0
LNX2	0
LYPLA1	0
SIGLEC10	0
GPRC5B	0
LYPD1	0
GPR89B	0
RNF32	0
ITFG3	0
GRAPL	0
SWT1	0
KBTBD4	0
PTPN21	0
HOMEZ	0
PPIC	0
GSTM4	0
RAPGEF6	0
GTF2H2C	0
PXYLP1	0
RGL4	0
GZMH	0
INS-IGF2	0
MCAM	0
NANOS1	0
MFGE8	0
LINC00847	0
NUDT19	0
ZNF721	0
HBA2	0
HLX	0
HCAR3	0
ZNF391	0
TAP1	0
PITRM1	0
TRIM9	0
PARP16	0
RNF182	0
SRRT	0
HIST1H2BJ	0
PPIL1	0
HIST1H4K	0
HIST2H2BE	0
SEC31A	0
STOX2	0
RRAS2	0
IGF2BP2	0
ZNF511	0
MIS18A	0
MDK	0
UBE2F	0
HNRNPM	0
PLXNB1	0
MACC1	0
HOXA6	0
HOXA9	0
HOXB4	0
HOXB7	0
HOXC13	0
HOXD9	0
NPDC1	0
USP53	0
PERP	0
MRPL11	0
HSPA1L	0
MRPL18	0
LDLRAD2	0
TUBE1	0
LUC7L	0
STARD8	0
MED16	0
NAALAD2	0
ING5	0
KDM5B	0
ST3GAL1	0
IMPACT	0
VAV2	0
SF3B6	0
PRKACA	0
MYB	0
TNF	0
LPAR6	0
OSM	0
UIMC1	0
PLEKHG5	0
NSDHL	0
XPO7	0
NR2C2	0
SRPK2	0
MCM3	0
TAF13	0
RNF31	0
PPM1H	0
IRX5	0
XYLT2	0
PGD	0
SYT8	0
WDPCP	0
KIAA1211L	0
PDCD2L	0
ZNF189	0
TGS1	0
KDM7A	0
PSMB7	0
TPST2	0
POLB	0
MSH5	0
RELN	0
PHLDA1	0
NXPE3	0
LAMA1	0
PRPF8	0
MCM6	0
NRP1	0
MRPS17	0
PLRG1	0
TBC1D12	0
MIR600HG	0
THAP3	0
SDCBP2	0
TSPAN33	0
TET2	0
LIG1	0
OSR2	0
PITHD1	0
LDLRAD4	0
KLK6	0
TMEM185B	0
SOGA1	0
XYLB	0
LAMTOR3	0
KRT6C	0
KRT86	0
PPAP2C	0
TACSTD2	0
LAMC1	0
NRXN3	0
TPM1	0
RAD51AP1	0
TPRA1	0
USP16	0
UBFD1	0
TOR1AIP2	0
POLK	0
TPO	0
ZMIZ2	0
PRRG4	0
TMEM101	0
SIPA1L1	0
QPCT	0
LILRB3	0
MRPL21	0
RRN3	0
PRR14	0
MAP1LC3C	0
PECAM1	0
NAT6	0
ZNF800	0
YBX3	0
TTPAL	0
SIAE	0
MAP3K11	0
TMEM39B	0
PDIA5	0
NMRK1	0
RBM14	0
SDHAF2	0
SEMA6B	0
PTCD3	0
PHF2	0
SRPR	0
ZNF165	0
SSR2	0
PRCP	0
LTB4R2	0
ZSCAN18	0
TTC14	0
PVRL2	0
RARRES1	0
WDR1	0
VAMP2	0
OSCP1	0
PTER	0
MPDZ	0
MAGED4B	0
SULF2	0
SLC41A1	0
MTFMT	0
ZMYM2	0
MAP1LC3B2	0
PKP4	0
RADIL	0
MSL1	0
NUP62	0
SLC25A46	0
POLR2L	0
MPP6	0
RTN4R	0
SLC27A4	0
TTC39A	0
MED10	0
SRXN1	0
TLL1	0
PRSS23	0
TJP1	0
PSMB3	0
TAF6	0
ZNF142	0
MRPL30	0
ZDHHC8	0
TMEM173	0
STK17B	0
NCOA6	0
RTCB	0
METTL2B	0
PUF60	0
TMEM222	0
STIL	0
PI4K2A	0
TRAF4	0
RNF111	0
MTM1	0
ZNF490	0
TMEM212	0
SPIN3	0
TRPM6	0
RP1L1	0
ZG16B	0
RER1	0
PTPN18	0
NOS3	0
OSTF1	0
ZNF638	0
NHP2	0
PXMP4	0
TRIQK	0
TRADD	0
TXLNG	0
NDUFV2	0
STRA13	0
TRAF3IP1	0
TRMT44	0
NUCKS1	0
SLC5A3	0
TSPAN2	0
SEZ6L2	0
RGP1	0
SLC39A14	0
TRIP12	0
TNPO2	0
UTP14C	0
TAGLN	0
RHOA	0
NXPH4	0
TSPAN13	0
TCF4	0
MZT2B	0
PIGX	0
TLE4	0
TMPRSS3	0
SECISBP2L	0
SNAPC5	0
TBL1XR1	0
RBL2	0
TM2D1	0
SUN1	0
RNF19A	0
SLC17A5	0
RBM25	0
